,ccg_id,code
4224,08H,F83015
4225,08H,F83021
4226,08H,F83027
4227,08H,F83032
4228,08H,F83033
4229,08H,F83034
4230,08H,F83039
4231,08H,F83045
4232,08H,F83051
4233,08H,F83053
4234,08H,F83056
4235,08H,F83060
4236,08H,F83063
4237,08H,F83064
4238,08H,F83624
4239,08H,F83652
4240,08H,F83660
4241,08H,F83664
4242,08H,F83666
4243,08H,F83671
4244,08H,F83673
4245,08H,F83674
4246,08H,F83678
4247,08H,F83680
4248,08H,F83681
4249,08H,F83686
4250,08H,Y01066
4251,08H,Y02914
4252,08H,Y05190
4253,08J,H84010
4254,08J,H84015
4255,08J,H84016
4256,08J,H84020
4257,08J,H84025
4258,08J,H84027
4259,08J,H84030
4260,08J,H84033
4261,08J,H84034
4262,08J,H84042
4263,08J,H84050
4264,08J,H84051
4265,08J,H84053
4266,08J,H84054
4267,08J,H84061
4268,08J,H84062
4269,08J,H84618
4270,08J,H84619
4271,08J,H84629
4272,08J,H84635
4273,08J,H85055
4274,08K,G85002
4275,08K,G85011
4276,08K,G85014
4277,08K,G85016
4278,08K,G85021
4279,08K,G85022
4280,08K,G85025
4281,08K,G85028
4282,08K,G85039
4283,08K,G85041
4284,08K,G85044
4285,08K,G85045
4286,08K,G85047
4287,08K,G85053
4288,08K,G85054
4289,08K,G85073
4290,08K,G85083
4291,08K,G85086
4292,08K,G85096
4293,08K,G85100
4294,08K,G85102
4295,08K,G85109
4296,08K,G85118
4297,08K,G85123
4298,08K,G85127
4299,08K,G85129
4300,08K,G85130
4301,08K,G85133
4302,08K,G85135
4303,08K,G85136
4304,08K,G85137
4305,08K,G85647
4306,08K,G85662
4307,08K,G85673
4308,08K,G85674
4309,08K,G85690
4310,08K,G85695
4311,08K,G85706
4312,08K,G85708
4313,08K,G85724
4314,08K,Y00020
4315,08K,Y01962
4316,08K,Y03063
4317,08K,Y05161
4318,08K,Y05162
4319,08K,Y05163
4320,08K,Y05187
4321,08K,Y05502
4322,08L,G85003
4323,08L,G85004
4324,08L,G85005
4325,08L,G85008
4326,08L,G85015
4327,08L,G85020
4328,08L,G85023
4329,08L,G85024
4330,08L,G85026
4331,08L,G85027
4332,08L,G85032
4333,08L,G85035
4334,08L,G85036
4335,08L,G85038
4336,08L,G85046
4337,08L,G85048
4338,08L,G85055
4339,08L,G85057
4340,08L,G85061
4341,08L,G85076
4342,08L,G85081
4343,08L,G85085
4344,08L,G85089
4345,08L,G85104
4346,08L,G85105
4347,08L,G85114
4348,08L,G85120
4349,08L,G85121
4350,08L,G85124
4351,08L,G85633
4352,08L,G85696
4353,08L,G85698
4354,08L,G85711
4355,08L,G85716
4356,08L,G85717
4357,08L,G85722
4358,08L,G85727
4359,08L,G85736
4360,08L,Y04659
4361,08M,F84004
4362,08M,F84006
4363,08M,F84009
4364,08M,F84010
4365,08M,F84014
4366,08M,F84017
4367,08M,F84022
4368,08M,F84047
4369,08M,F84050
4370,08M,F84052
4371,08M,F84053
4372,08M,F84070
4373,08M,F84074
4374,08M,F84077
4375,08M,F84086
4376,08M,F84088
4377,08M,F84092
4378,08M,F84093
4379,08M,F84097
4380,08M,F84111
4381,08M,F84121
4382,08M,F84124
4383,08M,F84631
4384,08M,F84641
4385,08M,F84642
4386,08M,F84657
4387,08M,F84658
4388,08M,F84660
4389,08M,F84661
4390,08M,F84666
4391,08M,F84669
4392,08M,F84670
4393,08M,F84672
4394,08M,F84673
4395,08M,F84677
4396,08M,F84681
4397,08M,F84706
4398,08M,F84708
4399,08M,F84717
4400,08M,F84724
4401,08M,F84729
4402,08M,F84730
4403,08M,F84734
4404,08M,F84735
4405,08M,F84739
4406,08M,F84740
4407,08M,F84741
4408,08M,F84742
4409,08M,F84749
4410,08M,F84750
4411,08M,Y02928
4412,08M,Y03433
4413,08M,Y03434
4414,08M,Y04273
4415,08N,F86007
4416,08N,F86008
4417,08N,F86009
4418,08N,F86010
4419,08N,F86012
4420,08N,F86013
4421,08N,F86020
4422,08N,F86022
4423,08N,F86023
4424,08N,F86025
4425,08N,F86028
4426,08N,F86032
4427,08N,F86034
4428,08N,F86042
4429,08N,F86057
4430,08N,F86060
4431,08N,F86064
4432,08N,F86066
4433,08N,F86081
4434,08N,F86082
4435,08N,F86083
4436,08N,F86085
4437,08N,F86087
4438,08N,F86612
4439,08N,F86624
4440,08N,F86637
4441,08N,F86641
4442,08N,F86642
4443,08N,F86652
4444,08N,F86657
4445,08N,F86658
4446,08N,F86691
4447,08N,F86692
4448,08N,F86698
4449,08N,F86702
4450,08N,F86703
4451,08N,F86707
4452,08N,F86731
4453,08N,Y00090
4454,08N,Y00155
4455,08N,Y00918
4456,08N,Y02987
4457,08P,H84002
4458,08P,H84005
4459,08P,H84006
4460,08P,H84007
4461,08P,H84012
4462,08P,H84014
4463,08P,H84017
4464,08P,H84018
4465,08P,H84023
4466,08P,H84031
4467,08P,H84032
4468,08P,H84039
4469,08P,H84040
4470,08P,H84041
4471,08P,H84043
4472,08P,H84044
4473,08P,H84048
4474,08P,H84055
4475,08P,H84057
4476,08P,H84059
4477,08P,H84060
4478,08P,H84608
4479,08P,H84623
4480,08P,H84625
4481,08P,H84630
4482,08P,H84632
4483,08P,H84639
4484,08P,Y01206
4485,08Q,G85001
4486,08Q,G85006
4487,08Q,G85013
4488,08Q,G85019
4489,08Q,G85029
4490,08Q,G85030
4491,08Q,G85031
4492,08Q,G85034
4493,08Q,G85040
4494,08Q,G85042
4495,08Q,G85050
4496,08Q,G85051
4497,08Q,G85052
4498,08Q,G85082
4499,08Q,G85084
4500,08Q,G85087
4501,08Q,G85091
4502,08Q,G85106
4503,08Q,G85112
4504,08Q,G85119
4505,08Q,G85125
4506,08Q,G85132
4507,08Q,G85134
4508,08Q,G85138
4509,08Q,G85623
4510,08Q,G85632
4511,08Q,G85642
4512,08Q,G85644
4513,08Q,G85651
4514,08Q,G85681
4515,08Q,G85685
4516,08Q,G85705
4517,08Q,G85712
4518,08Q,G85715
4519,08Q,G85721
4520,08Q,G85723
4521,08Q,G85726
4522,08Q,Y00454
4523,08Q,Y06113
4524,08R,H85020
4525,08R,H85024
4526,08R,H85026
4527,08R,H85027
4528,08R,H85028
4529,08R,H85029
4530,08R,H85033
4531,08R,H85035
4532,08R,H85037
4533,08R,H85038
4534,08R,H85051
4535,08R,H85070
4536,08R,H85072
4537,08R,H85076
4538,08R,H85078
4539,08R,H85090
4540,08R,H85092
4541,08R,H85101
4542,08R,H85110
4543,08R,H85112
4544,08R,H85634
4545,08R,H85649
4546,08R,H85656
4547,08T,H85018
4548,08T,H85019
4549,08T,H85021
4550,08T,H85022
4551,08T,H85023
4552,08T,H85025
4553,08T,H85030
4554,08T,H85031
4555,08T,H85032
4556,08T,H85053
4557,08T,H85054
4558,08T,H85063
4559,08T,H85095
4560,08T,H85103
4561,08T,H85105
4562,08T,H85113
4563,08T,H85115
4564,08T,H85116
4565,08T,H85618
4566,08T,H85653
4567,08T,H85662
4568,08T,H85665
4569,08T,H85683
4570,08T,H85686
4571,08T,H85693
4572,08V,F84012
4573,08V,F84016
4574,08V,F84025
4575,08V,F84030
4576,08V,F84031
4577,08V,F84034
4578,08V,F84039
4579,08V,F84044
4580,08V,F84046
4581,08V,F84051
4582,08V,F84054
4583,08V,F84055
4584,08V,F84062
4585,08V,F84079
4586,08V,F84081
4587,08V,F84083
4588,08V,F84087
4589,08V,F84114
4590,08V,F84118
4591,08V,F84122
4592,08V,F84123
4593,08V,F84647
4594,08V,F84656
4595,08V,F84676
4596,08V,F84682
4597,08V,F84696
4598,08V,F84698
4599,08V,F84710
4600,08V,F84714
4601,08V,F84718
4602,08V,F84731
4603,08V,F84733
4604,08V,F84747
4605,08V,Y00212
4606,08V,Y03023
4607,08W,F86001
4608,08W,F86004
4609,08W,F86005
4610,08W,F86006
4611,08W,F86011
4612,08W,F86018
4613,08W,F86026
4614,08W,F86030
4615,08W,F86036
4616,08W,F86038
4617,08W,F86044
4618,08W,F86045
4619,08W,F86058
4620,08W,F86062
4621,08W,F86073
4622,08W,F86074
4623,08W,F86078
4624,08W,F86086
4625,08W,F86088
4626,08W,F86607
4627,08W,F86616
4628,08W,F86621
4629,08W,F86625
4630,08W,F86626
4631,08W,F86627
4632,08W,F86638
4633,08W,F86644
4634,08W,F86650
4635,08W,F86664
4636,08W,F86666
4637,08W,F86679
4638,08W,F86689
4639,08W,F86696
4640,08W,F86700
4641,08W,F86701
4642,08W,F86705
4643,08W,F86708
4644,08W,F86712
4645,08W,Y01291
4646,08W,Y01839
4647,08W,Y02585
4648,08X,H85001
4649,08X,H85002
4650,08X,H85003
4651,08X,H85005
4652,08X,H85006
4653,08X,H85007
4654,08X,H85008
4655,08X,H85009
4656,08X,H85011
4657,08X,H85012
4658,08X,H85041
4659,08X,H85045
4660,08X,H85047
4661,08X,H85048
4662,08X,H85049
4663,08X,H85052
4664,08X,H85057
4665,08X,H85061
4666,08X,H85065
4667,08X,H85066
4668,08X,H85067
4669,08X,H85069
4670,08X,H85075
4671,08X,H85077
4672,08X,H85082
4673,08X,H85087
4674,08X,H85088
4675,08X,H85100
4676,08X,H85111
4677,08X,H85114
4678,08X,H85637
4679,08X,H85659
4680,08X,H85664
4681,08X,H85680
4682,08X,H85682
4683,08X,H85691
4684,08X,H85695
4685,08X,Y01132
4686,08X,Y02423
4687,08X,Y02946
4688,08X,Y03094
4689,08X,Y05857
4690,08Y,E87003
4691,08Y,E87004
4692,08Y,E87007
4693,08Y,E87009
4694,08Y,E87013
4695,08Y,E87016
4696,08Y,E87021
4697,08Y,E87024
4698,08Y,E87026
4699,08Y,E87029
4700,08Y,E87038
4701,08Y,E87043
4702,08Y,E87047
4703,08Y,E87048
4704,08Y,E87050
4705,08Y,E87061
4706,08Y,E87063
4707,08Y,E87065
4708,08Y,E87067
4709,08Y,E87637
4710,08Y,E87665
4711,08Y,E87682
4712,08Y,E87701
4713,08Y,E87702
4714,08Y,E87706
4715,08Y,E87711
4716,08Y,E87715
4717,08Y,E87720
4718,08Y,E87722
4719,08Y,E87733
4720,08Y,E87735
4721,08Y,E87738
4722,08Y,E87742
4723,08Y,E87746
4724,08Y,E87750
4725,08Y,E87751
4726,08Y,E87755
4727,08Y,E87762
4728,08Y,Y00200
4729,08Y,Y00507
4730,08Y,Y01011
4731,08Y,Y02842
4732,08Y,Y03441
4733,09A,E87002
4734,09A,E87005
4735,09A,E87006
4736,09A,E87008
4737,09A,E87010
4738,09A,E87011
4739,09A,E87034
4740,09A,E87037
4741,09A,E87045
4742,09A,E87046
4743,09A,E87052
4744,09A,E87066
4745,09A,E87069
4746,09A,E87070
4747,09A,E87609
4748,09A,E87648
4749,09A,E87663
4750,09A,E87677
4751,09A,E87681
4752,09A,E87691
4753,09A,E87694
4754,09A,E87714
4755,09A,E87737
4756,09A,E87739
4757,09A,E87740
4758,09A,E87741
4759,09A,E87745
4760,09A,E87753
4761,09A,E87754
4762,09A,E87756
4763,09A,E87768
4764,09A,E87772
4765,09A,Y00902
4766,09A,Y02260
4767,09C,G82049
4768,09C,G82050
4769,09C,G82053
4770,09C,G82080
4771,09C,G82087
4772,09C,G82094
4773,09C,G82114
4774,09C,G82142
4775,09C,G82186
4776,09C,G82658
4777,09C,G82688
4778,09C,G82730
4779,09C,G82735
4780,09D,G81001
4781,09D,G81006
4782,09D,G81011
4783,09D,G81014
4784,09D,G81018
4785,09D,G81028
4786,09D,G81034
4787,09D,G81036
4788,09D,G81038
4789,09D,G81042
4790,09D,G81044
4791,09D,G81046
4792,09D,G81047
4793,09D,G81054
4794,09D,G81065
4795,09D,G81070
4796,09D,G81071
4797,09D,G81073
4798,09D,G81075
4799,09D,G81076
4800,09D,G81083
4801,09D,G81090
4802,09D,G81094
4803,09D,G81103
4804,09D,G81613
4805,09D,G81638
4806,09D,G81646
4807,09D,G81656
4808,09D,G81663
4809,09D,G81667
4810,09D,G81669
4811,09D,G81680
4812,09D,G81684
4813,09D,G81689
4814,09D,G81694
4815,09D,Y02676
4816,09D,Y06007
4817,09E,G82027
4818,09E,G82039
4819,09E,G82060
4820,09E,G82063
4821,09E,G82071
4822,09E,G82082
4823,09E,G82090
4824,09E,G82115
4825,09E,G82119
4826,09E,G82138
4827,09E,G82140
4828,09E,G82148
4829,09E,G82204
4830,09E,G82228
4831,09E,G82790
4832,09E,G82802
4833,09F,G81002
4834,09F,G81003
4835,09F,G81004
4836,09F,G81008
4837,09F,G81012
4838,09F,G81017
4839,09F,G81022
4840,09F,G81027
4841,09F,G81029
4842,09F,G81032
4843,09F,G81049
4844,09F,G81050
4845,09F,G81056
4846,09F,G81059
4847,09F,G81098
4848,09F,G81099
4849,09F,G81104
4850,09F,G81634
4851,09F,Y00080
4852,09F,Y02816
4853,09G,H82006
4854,09G,H82007
4855,09G,H82009
4856,09G,H82011
4857,09G,H82013
4858,09G,H82014
4859,09G,H82015
4860,09G,H82016
4861,09G,H82020
4862,09G,H82021
4863,09G,H82022
4864,09G,H82023
4865,09G,H82029
4866,09G,H82030
4867,09G,H82031
4868,09G,H82032
4869,09G,H82034
4870,09G,H82037
4871,09G,H82038
4872,09G,H82039
4873,09G,H82041
4874,09G,H82042
4875,09G,H82043
4876,09G,H82045
4877,09G,H82046
4878,09G,H82048
4879,09G,H82049
4880,09G,H82051
4881,09G,H82055
4882,09G,H82058
4883,09G,H82059
4884,09G,H82060
4885,09G,H82061
4886,09G,H82065
4887,09G,H82066
4888,09G,H82067
4889,09G,H82070
4890,09G,H82076
4891,09G,H82077
4892,09G,H82078
4893,09G,H82083
4894,09G,H82087
4895,09G,H82091
4896,09G,H82095
4897,09G,H82096
4898,09G,H82099
4899,09G,H82641
4900,09H,H82012
4901,09H,H82025
4902,09H,H82026
4903,09H,H82033
4904,09H,H82047
4905,09H,H82050
4906,09H,H82052
4907,09H,H82053
4908,09H,H82064
4909,09H,H82088
4910,09H,H82098
4911,09H,Y00351
4912,09J,G82006
4913,09J,G82021
4914,09J,G82028
4915,09J,G82032
4916,09J,G82044
4917,09J,G82048
4918,09J,G82056
4919,09J,G82062
4920,09J,G82067
4921,09J,G82073
4922,09J,G82088
4923,09J,G82096
4924,09J,G82097
4925,09J,G82122
4926,09J,G82143
4927,09J,G82185
4928,09J,G82206
4929,09J,G82212
4930,09J,G82218
4931,09J,G82221
4932,09J,G82225
4933,09J,G82639
4934,09J,G82647
4935,09J,G82648
4936,09J,G82690
4937,09J,G82722
4938,09J,G82780
4939,09J,G82808
4940,09J,G82809
4941,09J,Y02826
4942,09L,H81005
4943,09L,H81023
4944,09L,H81030
4945,09L,H81037
4946,09L,H81045
4947,09L,H81046
4948,09L,H81048
4949,09L,H81055
4950,09L,H81056
4951,09L,H81058
4952,09L,H81060
4953,09L,H81083
4954,09L,H81089
4955,09L,H81101
4956,09L,H81116
4957,09L,H81119
4958,09L,H81638
4959,09N,H81006
4960,09N,H81010
4961,09N,H81021
4962,09N,H81022
4963,09N,H81026
4964,09N,H81029
4965,09N,H81031
4966,09N,H81035
4967,09N,H81043
4968,09N,H81044
4969,09N,H81052
4970,09N,H81053
4971,09N,H81062
4972,09N,H81064
4973,09N,H81076
4974,09N,H81077
4975,09N,H81084
4976,09N,H81085
4977,09N,H81090
4978,09N,H81132
4979,09N,H81647
4980,09P,G81023
4981,09P,G81025
4982,09P,G81026
4983,09P,G81031
4984,09P,G81039
4985,09P,G81041
4986,09P,G81048
4987,09P,G81051
4988,09P,G81052
4989,09P,G81057
4990,09P,G81074
4991,09P,G81077
4992,09P,G81082
4993,09P,G81084
4994,09P,G81085
4995,09P,G81087
4996,09P,G81089
4997,09P,G81095
4998,09P,G81096
4999,09P,G81105
5000,09P,G81641
5001,09P,G81658
5002,09P,Y03051
5003,09W,G82011
5004,09W,G82014
5005,09W,G82051
5006,09W,G82077
5007,09W,G82095
5008,09W,G82100
5009,09W,G82106
5010,09W,G82108
5011,09W,G82109
5012,09W,G82113
5013,09W,G82123
5014,09W,G82129
5015,09W,G82133
5016,09W,G82139
5017,09W,G82154
5018,09W,G82161
5019,09W,G82162
5020,09W,G82180
5021,09W,G82184
5022,09W,G82198
5023,09W,G82203
5024,09W,G82226
5025,09W,G82233
5026,09W,G82600
5027,09W,G82622
5028,09W,G82631
5029,09W,G82635
5030,09W,G82653
5031,09W,G82679
5032,09W,G82697
5033,09W,G82704
5034,09W,G82706
5035,09W,G82708
5036,09W,G82711
5037,09W,G82719
5038,09W,G82721
5039,09W,G82727
5040,09W,G82737
5041,09W,G82741
5042,09W,G82744
5043,09W,G82753
5044,09W,G82762
5045,09W,G82763
5046,09W,G82775
5047,09W,G82820
5048,09W,Y00198
5049,09W,Y00449
5050,09W,Y02462
5051,09W,Y02471
5052,09X,H82003
5053,09X,H82004
5054,09X,H82005
5055,09X,H82008
5056,09X,H82010
5057,09X,H82017
5058,09X,H82027
5059,09X,H82028
5060,09X,H82035
5061,09X,H82036
5062,09X,H82040
5063,09X,H82044
5064,09X,H82056
5065,09X,H82057
5066,09X,H82063
5067,09X,H82072
5068,09X,H82084
5069,09X,H82089
5070,09X,H82092
5071,09X,H82100
5072,09X,H82615
5073,09X,H82621
5074,09X,H82640
5075,09Y,H81002
5076,09Y,H81003
5077,09Y,H81004
5078,09Y,H81007
5079,09Y,H81009
5080,09Y,H81015
5081,09Y,H81019
5082,09Y,H81020
5083,09Y,H81024
5084,09Y,H81025
5085,09Y,H81032
5086,09Y,H81033
5087,09Y,H81034
5088,09Y,H81036
5089,09Y,H81041
5090,09Y,H81042
5091,09Y,H81050
5092,09Y,H81057
5093,09Y,H81061
5094,09Y,H81065
5095,09Y,H81066
5096,09Y,H81073
5097,09Y,H81079
5098,09Y,H81087
5099,09Y,H81094
5100,09Y,H81095
5101,09Y,H81104
5102,09Y,H81111
5103,09Y,H81122
5104,09Y,H81123
5105,09Y,H81129
5106,09Y,H81131
5107,09Y,H81134
5108,09Y,H81632
5109,09Y,H81641
5110,09Y,H81642
5111,09Y,H81643
5112,09Y,H81658
5113,09Y,H81663
5114,09Y,H81664
5115,10A,G82002
5116,10A,G82007
5117,10A,G82015
5118,10A,G82018
5119,10A,G82036
5120,10A,G82038
5121,10A,G82069
5122,10A,G82072
5123,10A,G82086
5124,10A,G82091
5125,10A,G82111
5126,10A,G82117
5127,10A,G82121
5128,10A,G82128
5129,10A,G82147
5130,10A,G82160
5131,10A,G82165
5132,10A,G82211
5133,10A,G82217
5134,10A,G82227
5135,10A,G82232
5136,10A,G82652
5137,10A,G82662
5138,10A,G82665
5139,10A,G82684
5140,10A,G82696
5141,10A,G82700
5142,10A,G82729
5143,10A,G82760
5144,10C,H81013
5145,10C,H81039
5146,10C,H81040
5147,10C,H81069
5148,10C,H81075
5149,10C,H81082
5150,10C,H81130
5151,10C,H81620
5152,10D,G82023
5153,10D,G82026
5154,10D,G82035
5155,10D,G82057
5156,10D,G82175
5157,10D,G82231
5158,10D,G82634
5159,10D,G82671
5160,10D,G82682
5161,10D,G82686
5162,10D,G82687
5163,10D,G82693
5164,10D,G82698
5165,10D,G82702
5166,10D,G82757
5167,10D,G82791
5168,10D,G82799
5169,10D,Y02506
5170,10E,G82020
5171,10E,G82046
5172,10E,G82052
5173,10E,G82064
5174,10E,G82066
5175,10E,G82079
5176,10E,G82105
5177,10E,G82107
5178,10E,G82126
5179,10E,G82150
5180,10E,G82219
5181,10E,G82650
5182,10E,G82666
5183,10E,G82796
5184,10J,J82046
5185,10J,J82058
5186,10J,J82061
5187,10J,J82065
5188,10J,J82069
5189,10J,J82077
5190,10J,J82079
5191,10J,J82094
5192,10J,J82123
5193,10J,J82136
5194,10J,J82138
5195,10J,J82144
5196,10J,J82157
5197,10J,J82197
5198,10J,J82218
5199,10J,J82220
5200,10J,J82625
5201,10J,J82639
5202,10K,J82006
5203,10K,J82012
5204,10K,J82023
5205,10K,J82026
5206,10K,J82033
5207,10K,J82044
5208,10K,J82083
5209,10K,J82084
5210,10K,J82104
5211,10K,J82133
5212,10K,J82152
5213,10K,J82154
5214,10K,J82161
5215,10K,J82174
5216,10K,J82215
5217,10K,J82216
5218,10K,J82648
5219,10K,J82669
5220,10L,J84003
5221,10L,J84004
5222,10L,J84005
5223,10L,J84007
5224,10L,J84008
5225,10L,J84010
5226,10L,J84011
5227,10L,J84012
5228,10L,J84013
5229,10L,J84014
5230,10L,J84015
5231,10L,J84016
5232,10L,J84017
5233,10L,J84018
5234,10L,J84019
5235,10L,J84020
5236,10Q,K84001
5237,10Q,K84002
5238,10Q,K84003
5239,10Q,K84004
5240,10Q,K84006
5241,10Q,K84007
5242,10Q,K84008
5243,10Q,K84009
5244,10Q,K84010
5245,10Q,K84011
5246,10Q,K84013
5247,10Q,K84014
5248,10Q,K84015
5249,10Q,K84016
5250,10Q,K84017
5251,10Q,K84019
5252,10Q,K84020
5253,10Q,K84021
5254,10Q,K84023
5255,10Q,K84024
5256,10Q,K84025
5257,10Q,K84026
5258,10Q,K84027
5259,10Q,K84028
5260,10Q,K84030
5261,10Q,K84031
5262,10Q,K84032
5263,10Q,K84033
5264,10Q,K84034
5265,10Q,K84035
5266,10Q,K84036
5267,10Q,K84037
5268,10Q,K84038
5269,10Q,K84040
5270,10Q,K84041
5271,10Q,K84042
5272,10Q,K84043
5273,10Q,K84044
5274,10Q,K84045
5275,10Q,K84046
5276,10Q,K84047
5277,10Q,K84048
5278,10Q,K84049
5279,10Q,K84050
5280,10Q,K84051
5281,10Q,K84052
5282,10Q,K84054
5283,10Q,K84055
5284,10Q,K84056
5285,10Q,K84058
5286,10Q,K84059
5287,10Q,K84060
5288,10Q,K84062
5289,10Q,K84063
5290,10Q,K84065
5291,10Q,K84066
5292,10Q,K84071
5293,10Q,K84072
5294,10Q,K84075
5295,10Q,K84078
5296,10Q,K84079
5297,10Q,K84080
5298,10Q,K84082
5299,10Q,K84605
5300,10Q,K84610
5301,10Q,K84613
5302,10Q,K84617
5303,10Q,K84618
5304,10Q,K84624
5305,10Q,Y02754
5306,10R,J82028
5307,10R,J82055
5308,10R,J82060
5309,10R,J82073
5310,10R,J82085
5311,10R,J82090
5312,10R,J82102
5313,10R,J82114
5314,10R,J82117
5315,10R,J82149
5316,10R,J82155
5317,10R,J82165
5318,10R,J82177
5319,10R,J82194
5320,10R,J82199
5321,10R,Y02526
5322,10V,J82005
5323,10V,J82009
5324,10V,J82010
5325,10V,J82021
5326,10V,J82041
5327,10V,J82042
5328,10V,J82098
5329,10V,J82119
5330,10V,J82134
5331,10V,J82147
5332,10V,J82163
5333,10V,J82164
5334,10V,J82184
5335,10V,J82196
5336,10V,J82201
5337,10V,J82210
5338,10V,J82633
5339,10V,J82640
5340,10V,J82646
5341,10V,Y01281
5342,10X,J82001
5343,10X,J82002
5344,10X,J82022
5345,10X,J82024
5346,10X,J82040
5347,10X,J82062
5348,10X,J82076
5349,10X,J82080
5350,10X,J82081
5351,10X,J82087
5352,10X,J82088
5353,10X,J82092
5354,10X,J82101
5355,10X,J82115
5356,10X,J82122
5357,10X,J82126
5358,10X,J82128
5359,10X,J82141
5360,10X,J82180
5361,10X,J82183
5362,10X,J82207
5363,10X,J82208
5364,10X,J82213
5365,10X,J82217
5366,10X,J82605
5367,10X,J82622
5368,10X,J82663
5369,112,A81630
5370,11A,J82007
5371,11A,J82008
5372,11A,J82016
5373,11A,J82017
5374,11A,J82018
5375,11A,J82019
5376,11A,J82020
5377,11A,J82025
5378,11A,J82029
5379,11A,J82034
5380,11A,J82035
5381,11A,J82036
5382,11A,J82039
5383,11A,J82050
5384,11A,J82051
5385,11A,J82053
5386,11A,J82056
5387,11A,J82059
5388,11A,J82063
5389,11A,J82064
5390,11A,J82071
5391,11A,J82072
5392,11A,J82074
5393,11A,J82075
5394,11A,J82082
5395,11A,J82089
5396,11A,J82097
5397,11A,J82103
5398,11A,J82106
5399,11A,J82112
5400,11A,J82116
5401,11A,J82121
5402,11A,J82124
5403,11A,J82129
5404,11A,J82130
5405,11A,J82131
5406,11A,J82132
5407,11A,J82139
5408,11A,J82143
5409,11A,J82145
5410,11A,J82146
5411,11A,J82150
5412,11A,J82151
5413,11A,J82156
5414,11A,J82166
5415,11A,J82169
5416,11A,J82188
5417,11A,J82192
5418,11A,J82214
5419,11E,L81010
5420,11E,L81020
5421,11E,L81025
5422,11E,L81027
5423,11E,L81030
5424,11E,L81039
5425,11E,L81045
5426,11E,L81049
5427,11E,L81059
5428,11E,L81064
5429,11E,L81065
5430,11E,L81068
5431,11E,L81069
5432,11E,L81070
5433,11E,L81071
5434,11E,L81072
5435,11E,L81073
5436,11E,L81101
5437,11E,L81122
5438,11E,L81123
5439,11E,L81132
5440,11E,L81617
5441,11E,L81637
5442,11E,L81644
5443,11E,L81655
5444,11J,J81002
5445,11J,J81003
5446,11J,J81004
5447,11J,J81005
5448,11J,J81006
5449,11J,J81009
5450,11J,J81010
5451,11J,J81011
5452,11J,J81012
5453,11J,J81013
5454,11J,J81014
5455,11J,J81016
5456,11J,J81017
5457,11J,J81018
5458,11J,J81019
5459,11J,J81020
5460,11J,J81021
5461,11J,J81022
5462,11J,J81025
5463,11J,J81027
5464,11J,J81028
5465,11J,J81029
5466,11J,J81030
5467,11J,J81031
5468,11J,J81032
5469,11J,J81033
5470,11J,J81034
5471,11J,J81035
5472,11J,J81036
5473,11J,J81039
5474,11J,J81040
5475,11J,J81041
5476,11J,J81042
5477,11J,J81044
5478,11J,J81045
5479,11J,J81046
5480,11J,J81047
5481,11J,J81048
5482,11J,J81049
5483,11J,J81051
5484,11J,J81052
5485,11J,J81053
5486,11J,J81054
5487,11J,J81055
5488,11J,J81056
5489,11J,J81057
5490,11J,J81058
5491,11J,J81059
5492,11J,J81061
5493,11J,J81062
5494,11J,J81064
5495,11J,J81066
5496,11J,J81067
5497,11J,J81068
5498,11J,J81069
5499,11J,J81070
5500,11J,J81071
5501,11J,J81072
5502,11J,J81073
5503,11J,J81074
5504,11J,J81075
5505,11J,J81076
5506,11J,J81077
5507,11J,J81078
5508,11J,J81081
5509,11J,J81082
5510,11J,J81086
5511,11J,J81087
5512,11J,J81609
5513,11J,J81612
5514,11J,J81613
5515,11J,J81616
5516,11J,J81620
5517,11J,J81621
5518,11J,J81625
5519,11J,J81626
5520,11J,J81628
5521,11J,J81631
5522,11J,J81633
5523,11J,J81634
5524,11J,J81637
5525,11J,J81644
5526,11J,J81646
5527,11J,J81647
5528,11J,J81648
5529,11J,Y03661
5530,11M,L84001
5531,11M,L84003
5532,11M,L84004
5533,11M,L84005
5534,11M,L84006
5535,11M,L84007
5536,11M,L84008
5537,11M,L84009
5538,11M,L84010
5539,11M,L84011
5540,11M,L84012
5541,11M,L84014
5542,11M,L84015
5543,11M,L84016
5544,11M,L84017
5545,11M,L84018
5546,11M,L84020
5547,11M,L84021
5548,11M,L84022
5549,11M,L84023
5550,11M,L84024
5551,11M,L84025
5552,11M,L84026
5553,11M,L84027
5554,11M,L84028
5555,11M,L84029
5556,11M,L84030
5557,11M,L84031
5558,11M,L84032
5559,11M,L84033
5560,11M,L84034
5561,11M,L84036
5562,11M,L84037
5563,11M,L84038
5564,11M,L84039
5565,11M,L84040
5566,11M,L84041
5567,11M,L84043
5568,11M,L84044
5569,11M,L84045
5570,11M,L84046
5571,11M,L84047
5572,11M,L84048
5573,11M,L84049
5574,11M,L84050
5575,11M,L84051
5576,11M,L84052
5577,11M,L84053
5578,11M,L84054
5579,11M,L84056
5580,11M,L84058
5581,11M,L84059
5582,11M,L84060
5583,11M,L84063
5584,11M,L84065
5585,11M,L84067
5586,11M,L84068
5587,11M,L84069
5588,11M,L84070
5589,11M,L84071
5590,11M,L84072
5591,11M,L84073
5592,11M,L84075
5593,11M,L84077
5594,11M,L84078
5595,11M,L84080
5596,11M,L84081
5597,11M,L84084
